time,run_cnt,dps_x,dps_y,dps_z,cal_adjust_x,cal_adjust_y,cal_adjust_z,deg_x,deg_y,deg_z,cal_x,cal_y,cal_z,notes
24600,0,445,-1025,-144,,,,,,,,,,Calibrating Gyro
24654,0,296,-761,12,,,,,,,,,,Calibrating Gyro
24705,0,650,-1136,-325,,,,,,,,,,Calibrating Gyro
24759,0,482,-1024,-233,,,,,,,,,,Calibrating Gyro
24813,0,502,-1064,47,,,,,,,,,,Calibrating Gyro
24865,0,249,-1141,-132,,,,,,,,,,Calibrating Gyro
24920,0,646,-1148,59,,,,,,,,,,Calibrating Gyro
24972,0,562,-973,-303,,,,,,,,,,Calibrating Gyro
25025,0,367,-1389,-359,,,,,,,,,,Calibrating Gyro
25079,0,803,-1320,-236,,,,,,,,,,Calibrating Gyro
25134,0,488,-1148,-126,,,,,,,,,,Calibrating Gyro
25188,0,630,-1144,-488,,,,,,,,,,Calibrating Gyro
25242,0,419,-1058,0,,,,,,,,,,Calibrating Gyro
25293,0,452,-1098,-115,,,,,,,,,,Calibrating Gyro
25348,0,301,-926,-610,,,,,,,,,,Calibrating Gyro
25401,0,547,-1096,-132,,,,,,,,,,Calibrating Gyro
25455,0,260,-1295,-427,,,,,,,,,,Calibrating Gyro
25508,0,600,-1039,-23,,,,,,,,,,Calibrating Gyro
25562,0,308,-1053,-315,,,,,,,,,,Calibrating Gyro
25616,0,260,-967,-625,,,,,,,,,,Calibrating Gyro
25669,0,646,-1142,-251,,,,,,,,,,Calibrating Gyro
25723,0,168,-919,-84,,,,,,,,,,Calibrating Gyro
25776,0,541,-1129,-533,,,,,,,,,,Calibrating Gyro
25830,0,427,-1034,-200,,,,,,,,,,Calibrating Gyro
25884,0,259,-1115,-475,,,,,,,,,,Calibrating Gyro
25938,0,437,-1177,91,,,,,,,,,,Calibrating Gyro
25991,0,457,-995,-123,,,,,,,,,,Calibrating Gyro
26044,0,423,-1020,-156,,,,,,,,,,Calibrating Gyro
26098,0,744,-1144,-256,,,,,,,,,,Calibrating Gyro
26152,0,686,-1137,-175,,,,,,,,,,Calibrating Gyro
26207,0,303,-1032,-156,,,,,,,,,,Calibrating Gyro
26261,0,715,-785,474,,,,,,,,,,Calibrating Gyro
26313,0,201,-852,-293,,,,,,,,,,Calibrating Gyro
26366,0,479,-895,11,,,,,,,,,,Calibrating Gyro
26417,0,531,-914,-169,,,,,,,,,,Calibrating Gyro
26470,0,406,-1080,-449,,,,,,,,,,Calibrating Gyro
26524,0,497,-1126,-185,,,,,,,,,,Calibrating Gyro
26578,0,412,-1376,-437,,,,,,,,,,Calibrating Gyro
26633,0,439,-1311,-66,,,,,,,,,,Calibrating Gyro
26686,0,475,-916,-461,,,,,,,,,,Calibrating Gyro
26739,0,461,-969,-331,,,,,,,,,,Calibrating Gyro
26792,0,359,-1374,-664,,,,,,,,,,Calibrating Gyro
26847,0,452,-1054,-361,,,,,,,,,,Calibrating Gyro
26901,0,411,-1161,-263,,,,,,,,,,Calibrating Gyro
26955,0,423,-1129,-469,,,,,,,,,,Calibrating Gyro
27010,0,457,-1070,-286,,,,,,,,,,Calibrating Gyro
27064,0,291,-650,286,,,,,,,,,,Calibrating Gyro
27116,0,511,-1206,-284,,,,,,,,,,Calibrating Gyro
27170,0,360,-919,-211,,,,,,,,,,Calibrating Gyro
27224,0,374,-1028,-354,,,,,,,,,,Calibrating Gyro
27278,0,380,-1023,-84,,,,,,,,,,Calibrating Gyro
27331,0,470,-1045,-134,,,,,,,,,,Calibrating Gyro
27384,0,473,-893,55,,,,,,,,,,Calibrating Gyro
27436,0,706,-1293,-544,,,,,,,,,,Calibrating Gyro
27490,0,745,-1181,2,,,,,,,,,,Calibrating Gyro
27541,0,218,-1376,-370,,,,,,,,,,Calibrating Gyro
27595,0,772,-1212,-35,,,,,,,,,,Calibrating Gyro
27649,0,356,-924,-416,,,,,,,,,,Calibrating Gyro
27702,0,359,-905,-401,,,,,,,,,,Calibrating Gyro
27755,0,476,-705,-161,,,,,,,,,,Calibrating Gyro
27808,0,285,-844,-237,,,,,,,,,,Calibrating Gyro
27862,0,368,-755,-224,,,,,,,,,,Calibrating Gyro
27915,0,142,-940,-65,,,,,,,,,,Calibrating Gyro
27966,0,539,-926,361,,,,,,,,,,Calibrating Gyro
28018,0,259,-1009,-493,,,,,,,,,,Calibrating Gyro
28072,0,610,-1008,-80,,,,,,,,,,Calibrating Gyro
28126,0,341,-931,10,,,,,,,,,,Calibrating Gyro
28177,0,508,-989,-56,,,,,,,,,,Calibrating Gyro
28229,0,277,-1347,-486,,,,,,,,,,Calibrating Gyro
28283,0,565,-1368,-418,,,,,,,,,,Calibrating Gyro
28338,0,411,-1078,-268,,,,,,,,,,Calibrating Gyro
28392,0,434,-1001,-300,,,,,,,,,,Calibrating Gyro
28446,0,461,-1080,-215,,,,,,,,,,Calibrating Gyro
29500,1,569,-864,237,147.4,158.99,410.4,0,0,0,421.6,-1022.99,-173.4,
29522,1,317,-989,-296,-104.6,33.99,-122.6,0,0,0,421.6,-1022.99,-173.4,
29616,1,731,-917,316,309.4,105.99,489.4,0,0,0,421.6,-1022.99,-173.4,
29705,1,133,-707,-133,-288.6,315.99,40.4,0,0,0,421.6,-1022.99,-173.4,
29796,1,410,-993,-18,-11.6,29.99,155.4,0,0,0,421.6,-1022.99,-173.4,
29885,1,302,-804,-50,-119.6,218.99,123.4,0,0,0,421.6,-1022.99,-173.4,
29976,1,618,-1080,-320,196.4,-57.01,-146.6,0,0,0,421.6,-1022.99,-173.4,
30069,1,582,-1144,467,160.4,-121.01,640.4,0,0,0,421.6,-1022.99,-173.4,
30162,1,248,-763,177,-173.6,259.99,350.4,0,0,0,421.6,-1022.99,-173.4,
30254,1,348,-927,-363,-73.6,95.99,-189.6,0,0,0,421.6,-1022.99,-173.4,
30374,2,409,-1414,-418,-12.6,-391.01,-244.6,4.2,104.19,175.1,421.6,-1022.99,-173.4,
30443,2,585,-951,7,163.4,71.99,180.4,4.2,104.19,175.1,421.6,-1022.99,-173.4,
30534,2,518,-853,-233,96.4,169.99,-59.6,4.2,104.19,175.1,421.6,-1022.99,-173.4,
30628,2,646,-977,-49,224.4,45.99,124.4,4.2,104.19,175.1,421.6,-1022.99,-173.4,
30722,2,100,-861,-38,-321.6,161.99,135.4,4.2,104.19,175.1,421.6,-1022.99,-173.4,
30818,2,131,-1145,-625,-290.6,-122.01,-451.6,4.2,104.19,175.1,421.6,-1022.99,-173.4,
30917,2,473,-1356,-289,51.4,-333.01,-115.6,4.2,104.19,175.1,421.6,-1022.99,-173.4,
31014,2,1000,-1065,195,578.4,-42.01,368.4,4.2,104.19,175.1,421.6,-1022.99,-173.4,
31112,2,92,-1082,-326,-329.6,-59.01,-152.6,4.2,104.19,175.1,421.6,-1022.99,-173.4,
31209,2,-3,-1469,-611,-424.6,-446.01,-437.6,4.2,104.19,175.1,421.6,-1022.99,-173.4,
31338,3,-16,-1434,-747,-437.6,-411.01,-573.6,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
31408,3,695,-974,72,273.4,48.99,245.4,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
31500,3,348,-882,331,-73.6,140.99,504.4,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
31594,3,265,-911,-457,-156.6,111.99,-283.6,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
31692,3,279,-964,-2,-142.6,58.99,171.4,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
31785,3,494,-480,96,72.4,542.99,269.4,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
31878,3,465,-1206,-217,43.4,-183.01,-43.6,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
31974,3,416,-768,157,-5.6,254.99,330.4,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
32067,3,393,-1250,-351,-28.6,-227.01,-177.6,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
32166,3,400,-1047,-269,-21.6,-24.01,-95.6,-22.3,9.89,109.79,421.6,-1022.99,-173.4,
32293,4,345,-1015,-228,-76.6,7.99,-54.6,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
32358,4,468,-993,106,46.4,29.99,279.4,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
32451,4,472,-993,-243,50.4,29.99,-69.6,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
32545,4,448,-815,-101,26.4,207.99,72.4,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
32641,4,467,-1080,-146,45.4,-57.01,27.4,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
32736,4,498,-1273,-369,76.4,-250.01,-195.6,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
32834,4,524,-1144,-562,102.4,-121.01,-388.6,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
32934,4,421,-961,-431,-0.6,61.99,-257.6,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
33030,4,385,-1076,28,-36.6,-53.01,201.4,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
33125,4,240,-767,122,-181.6,255.99,295.4,-70.01,41.28,144.49,421.6,-1022.99,-173.4,
33252,5,402,-693,-115,-19.6,329.99,58.4,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33317,5,602,-1240,-382,180.4,-217.01,-208.6,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33417,5,512,-961,-203,90.4,61.99,-29.6,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33511,5,342,-840,96,-79.6,182.99,269.4,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33606,5,477,-1163,-108,55.4,-140.01,65.4,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33702,5,342,-1177,-632,-79.6,-154.01,-458.6,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33802,5,350,-868,78,-71.6,154.99,251.4,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33897,5,462,-1310,-362,40.4,-287.01,-188.6,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
33995,5,468,-1073,-569,46.4,-50.01,-395.6,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
34093,5,524,-1070,-379,102.4,-47.01,-205.6,-64.81,52.58,135.48,421.6,-1022.99,-173.4,
34222,6,374,-1166,-395,-47.6,-143.01,-221.6,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34290,6,427,-937,-310,5.4,85.99,-136.6,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34383,6,194,-828,452,-227.6,194.99,625.4,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34480,6,561,-1196,-447,139.4,-173.01,-273.6,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34578,6,485,-1267,-198,63.4,-244.01,-24.6,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34674,6,308,-1044,-70,-113.6,-21.01,103.4,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34771,6,506,-1052,111,84.4,-29.01,284.4,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34866,6,307,-582,152,-114.6,440.99,325.4,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
34961,6,501,-1133,-374,79.4,-110.01,-200.6,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
35058,6,467,-917,-174,45.4,105.99,-0.6,-38.31,36.07,51.28,421.6,-1022.99,-173.4,
35182,7,414,-957,-152,-7.6,65.99,21.4,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35245,7,424,-1026,-73,2.4,-3.01,100.4,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35337,7,590,-1168,-195,168.4,-145.01,-21.6,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35434,7,505,-1057,-123,83.4,-34.01,50.4,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35528,7,441,-631,-3,19.4,391.99,170.4,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35620,7,466,-1188,-267,44.4,-165.01,-93.6,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35718,7,565,-1124,-150,143.4,-101.01,23.4,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35814,7,248,-835,-200,-173.6,187.99,-26.6,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
35910,7,332,-293,88,-89.6,729.99,261.4,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
36003,7,347,-983,-693,-74.6,39.99,-519.6,-46.91,46.86,99.38,421.6,-1022.99,-173.4,
36129,8,148,-759,108,-273.6,263.99,281.4,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36196,8,236,-815,-67,-185.6,207.99,106.4,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36292,8,603,-1041,-4,181.4,-18.01,169.4,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36387,8,356,-913,-304,-65.6,109.99,-130.6,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36486,8,360,-917,-192,-61.6,105.99,-18.6,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36582,8,378,-881,-64,-43.6,141.99,109.4,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36677,8,292,-661,-95,-129.6,361.99,78.4,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36773,8,598,-1189,-208,176.4,-166.01,-34.6,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36872,8,729,-1041,-542,307.4,-18.01,-368.6,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
36970,8,559,-1180,-351,137.4,-157.01,-177.6,-35.31,143.66,95.97,421.6,-1022.99,-173.4,
37101,9,414,-966,-103,-7.6,56.99,70.4,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37164,9,469,-986,-407,47.4,36.99,-233.6,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37259,9,434,-809,79,12.4,213.99,252.4,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37352,9,411,-1152,-95,-10.6,-129.01,78.4,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37449,9,151,-839,-222,-270.6,183.99,-48.6,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37547,9,30,-576,12,-391.6,446.99,185.4,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37641,9,542,-764,24,120.4,258.99,197.4,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37735,9,519,-700,160,97.4,322.99,333.4,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37830,9,391,-907,-94,-30.6,115.99,79.4,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
37924,9,342,-1084,-595,-79.6,-61.01,-421.6,-31.02,226.95,97.47,421.6,-1022.99,-173.4,
38053,10,242,-935,-651,-179.6,87.99,-477.6,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38123,10,473,-1029,93,51.4,-6.01,266.4,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38218,10,549,-963,-38,127.4,59.99,135.4,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38315,10,240,-651,-80,-181.6,371.99,93.4,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38413,10,80,-677,-258,-341.6,345.99,-84.6,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38511,10,313,-602,41,-108.6,420.99,214.4,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38608,10,464,-678,-54,42.4,344.99,119.4,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38706,10,143,-830,-73,-278.6,192.99,100.4,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38804,10,305,-805,-285,-116.6,217.99,-111.6,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
38905,10,388,-516,8,-33.6,506.99,181.4,-82.32,371.65,146.76,421.6,-1022.99,-173.4,
39031,11,416,-854,-98,-5.6,168.99,75.4,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39097,11,512,-1007,236,90.4,15.99,409.4,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39194,11,453,-1083,-463,31.4,-60.01,-289.6,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39296,11,424,-766,-56,2.4,256.99,117.4,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39392,11,486,-960,-296,64.4,62.99,-122.6,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39491,11,344,-882,-194,-77.6,140.99,-20.6,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39590,11,274,-1068,-260,-147.6,-45.01,-86.6,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39693,11,266,-932,-478,-155.6,90.99,-304.6,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39793,11,424,-783,-97,2.4,239.99,76.4,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
39889,11,509,-1239,-508,87.4,-216.01,-334.6,-184.22,626.04,190.46,421.6,-1022.99,-173.4,
40022,12,443,-949,-328,21.4,73.99,-154.6,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40090,12,281,-578,232,-140.6,444.99,405.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40189,12,172,-884,-97,-249.6,138.99,76.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40289,12,370,-781,-30,-51.6,241.99,143.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40387,12,284,-998,-158,-137.6,24.99,15.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40485,12,319,-711,-39,-102.6,311.99,134.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40586,12,353,-1171,-468,-68.6,-148.01,-294.6,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40689,12,356,-834,113,-65.6,188.99,286.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40787,12,446,-672,-9,24.4,350.99,164.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
40884,12,633,-842,-58,211.4,180.99,115.4,-195.02,691.63,142.46,421.6,-1022.99,-173.4,
41013,13,266,-784,-133,-155.6,238.99,40.4,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41082,13,516,-629,103,94.4,393.99,276.4,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41181,13,109,-868,163,-312.6,154.99,336.4,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41280,13,388,-514,-258,-33.6,508.99,-84.6,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41379,13,226,-753,-282,-195.6,269.99,-108.6,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41482,13,294,-803,-229,-127.6,219.99,-55.6,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41583,13,352,-1036,-241,-69.6,-13.01,-67.6,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41683,13,590,-967,92,168.4,55.99,265.4,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41780,13,309,-1255,-40,-112.6,-232.01,133.4,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
41882,13,216,-698,-320,-205.6,324.99,-146.6,-250.92,872.63,231.65,421.6,-1022.99,-173.4,
42014,14,445,-1214,-38,23.4,-191.01,135.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42085,14,457,-958,-220,35.4,64.99,-46.6,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42184,14,696,-1063,48,274.4,-40.01,221.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42284,14,467,-747,-19,45.4,275.99,154.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42383,14,401,-1116,-269,-20.6,-93.01,-95.6,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42484,14,69,-755,36,-352.6,267.99,209.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42584,14,302,-798,-169,-119.6,224.99,4.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42683,14,452,-749,295,30.4,273.99,468.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42781,14,358,-697,188,-63.6,325.99,361.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
42882,14,427,-1055,-165,5.4,-32.01,8.4,-345.93,1064.92,290.55,421.6,-1022.99,-173.4,
43010,15,534,-1184,-39,112.4,-161.01,134.4,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43081,15,219,-843,-353,-202.6,179.99,-179.6,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43185,15,445,-742,-427,23.4,280.99,-253.6,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43285,15,301,-728,-56,-120.6,294.99,117.4,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43386,15,478,-965,343,56.4,57.99,516.4,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43484,15,204,-679,-102,-217.6,343.99,71.4,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43585,15,287,-865,-129,-134.6,157.99,44.4,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43685,15,430,-1097,-335,8.4,-74.01,-161.6,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43787,15,530,-1074,-121,108.4,-51.01,52.4,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
43887,15,432,-721,61,10.4,301.99,234.4,-360.13,1172.72,432.64,421.6,-1022.99,-173.4,
44015,16,329,-917,-22,-92.6,105.99,151.4,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44085,16,357,-903,-121,-64.6,119.99,52.4,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44184,16,437,-956,198,15.4,66.99,371.4,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44282,16,378,-954,-311,-43.6,68.99,-137.6,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44383,16,386,-993,78,-35.6,29.99,251.4,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44481,16,567,-953,-463,145.4,69.99,-289.6,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44581,16,342,-578,-13,-79.6,444.99,160.4,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44682,16,216,-866,-58,-205.6,156.99,115.4,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44782,16,148,-1016,35,-273.6,6.99,208.4,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
44881,16,403,-1268,-191,-18.6,-245.01,-17.6,-395.73,1305.91,490.24,421.6,-1022.99,-173.4,
45015,17,643,-1220,-403,221.4,-197.01,-229.6,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45088,17,606,-1081,-154,184.4,-58.01,19.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45190,17,439,-680,99,17.4,342.99,272.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45287,17,424,-708,-130,2.4,314.99,43.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45384,17,401,-1234,5,-20.6,-211.01,178.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45485,17,527,-675,30,105.4,347.99,203.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45583,17,460,-994,197,38.4,28.99,370.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45681,17,482,-749,-53,60.4,273.99,120.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45779,17,447,-850,155,25.4,172.99,328.4,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
45878,17,521,-875,-362,99.4,147.99,-188.6,-461.03,1388.5,576.84,421.6,-1022.99,-173.4,
46010,18,370,-906,-438,-51.6,116.99,-264.6,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46082,18,424,-1038,-235,2.4,-15.01,-61.6,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46181,18,256,-1052,135,-165.6,-29.01,308.4,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46283,18,477,-1219,-315,55.4,-196.01,-141.6,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46386,18,253,-712,-16,-168.6,310.99,157.4,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46487,18,217,-945,25,-204.6,77.99,198.4,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46585,18,123,-1103,-334,-298.6,-80.01,-160.6,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46690,18,235,-901,-198,-186.6,121.99,-24.6,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46792,18,311,-859,-235,-110.6,163.99,-61.6,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
46894,18,490,-739,-91,68.4,283.99,82.4,-387.63,1504.9,688.63,421.6,-1022.99,-173.4,
47022,19,375,-1103,74,-46.6,-80.01,247.4,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47091,19,492,-860,-144,70.4,162.99,29.4,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47190,19,443,-693,48,21.4,329.99,221.4,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47288,19,447,-835,-7,25.4,187.99,166.4,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47385,19,299,-1157,-232,-122.6,-134.01,-58.6,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47490,19,251,-974,-227,-170.6,48.99,-53.6,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47590,19,436,-1017,-418,14.4,5.99,-244.6,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47690,19,645,-1124,3,223.4,-101.01,176.4,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47790,19,388,-812,47,-33.6,210.99,220.4,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
47889,19,436,-632,-82,14.4,390.99,91.4,-493.64,1580.49,691.83,421.6,-1022.99,-173.4,
48017,20,465,-918,-100,43.4,104.99,73.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48086,20,358,-585,71,-63.6,437.99,244.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48184,20,271,-822,118,-150.6,200.99,291.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48285,20,519,-1031,-265,97.4,-8.01,-91.6,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48385,20,698,-1169,19,276.4,-146.01,192.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48486,20,492,-632,129,70.4,390.99,302.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48584,20,287,-1029,200,-134.6,-6.01,373.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48686,20,229,-912,-172,-192.6,110.99,1.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48785,20,383,-1016,-305,-38.6,6.99,-131.6,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
48886,20,342,-1043,-77,-79.6,-20.01,96.4,-494.04,1682.79,771.42,421.6,-1022.99,-173.4,
49016,21,365,-1017,-156,-56.6,5.99,17.4,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
49084,21,189,-813,-100,-232.6,209.99,73.4,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
49185,21,387,-1031,-284,-34.6,-8.01,-110.6,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
49288,21,743,-1036,-206,321.4,-13.01,-32.6,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
49389,21,413,-947,241,-8.6,75.99,414.4,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
49487,21,380,-940,48,-41.6,82.99,221.4,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
49585,21,336,-881,-1,-85.6,141.99,172.4,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
49683,21,421,-872,333,-0.6,150.99,506.4,-511.24,1790.08,906.62,421.6,-1022.99,-173.4,
